#MS Peaks One: + Product Ion (rt: 4.249 min) (1194.5400 -> **) (2021-02-22_EG_1228_9_msms.d)
#
Center X	Height
1173.035	108.16	
485.2122	108.43	
1663.7909	108.49	
335.1474	108.52	
735.3707	109.01	
461.1737	109.11	
564.1802	109.16	
129.2538	109.4	
630.2315	109.56	
208.0498	109.91	
380.1452	110.03	
619.2425	110.05	
1187.6142	110.06	
130.1001	110.15	
847.3516	110.3	
676.2574	110.4	
278.0936	110.51	
455.2209	110.54	
878.3782	110.74	
889.3101	110.76	
110.0608	110.78	
1300.5759	111.05	
675.2673	111.11	
525.2325	111.27	
1051.5438	111.36	
745.3258	111.38	
859.3707	111.38	
1297.5821	111.38	
1489.6976	111.44	
624.3526	111.68	
533.1772	111.74	
280.0801	112.08	
810.3219	112.08	
1440.6694	112.16	
490.2076	112.39	
638.2978	113.08	
800.3513	113.14	
852.3768	113.15	
780.4434	113.19	
792.3111	113.54	
1280.1543	114.01	
334.1525	114.11	
851.8844	114.2	
455.1962	114.3	
801.3698	114.7	
519.2309	114.73	
619.294	114.76	
343.1476	115.59	
1218.537	115.6	
539.349	115.78	
515.1616	115.92	
153.0979	115.95	
233.0897	116	
1779.8385	116	
477.433	116.18	
924.8985	116.23	
1258.566	116.42	
354.1519	116.84	
1020.918	116.91	
994.4419	116.92	
451.2373	116.93	
143.0702	117.01	
432.2242	117.08	
549.2561	117.09	
717.2719	117.09	
1491.6427	117.1	
567.2064	117.11	
196.0975	117.21	
999.391	117.27	
350.1111	117.75	
889.4077	117.78	
241.0839	117.88	
1396.5826	118.01	
225.1583	118.11	
591.2553	118.66	
236.1033	118.92	
169.1656	119	
168.1488	119.02	
551.2505	119.12	
1243.5119	119.17	
869.9193	119.2	
576.3176	119.23	
602.2307	119.23	
956.3954	119.25	
237.102	119.27	
688.3289	119.32	
245.0395	119.35	
280.1114	120.06	
1175.5469	120.07	
471.1005	120.13	
552.2264	120.22	
431.1407	120.35	
738.3358	120.48	
756.2851	120.49	
1379.6045	120.61	
951.3951	120.66	
1294.5579	120.7	
612.2228	121.05	
754.2972	121.2	
291.0421	121.21	
707.3439	121.26	
469.1774	121.28	
439.1389	121.31	
181.041	121.68	
787.2779	121.68	
999.4748	121.73	
203.1346	121.77	
824.3377	121.81	
539.3025	122.17	
1560.653	122.35	
820.4097	122.36	
890.4251	122.49	
141.0998	122.61	
672.2343	123	
174.1215	123.02	
450.1755	123.02	
366.1567	123.64	
555.2052	123.96	
340.1424	124	
452.1986	124.05	
609.3178	124.25	
821.3424	124.44	
228.0898	124.51	
862.3313	124.76	
598.3491	125.01	
150.1032	125.06	
493.1868	125.37	
996.4852	125.45	
370.1504	125.48	
482.1497	125.61	
767.3178	125.61	
1510.6876	125.68	
800.3006	126.21	
1141.011	126.54	
613.3019	126.96	
778.3935	127	
675.3047	127.54	
1072.4723	127.65	
137.0769	128.01	
507.2912	128.05	
1023.376	128.11	
950.456	128.38	
793.3939	129.54	
618.2215	129.95	
389.1392	129.96	
311.1742	130	
308.1073	130.14	
961.4176	130.16	
1445.6517	130.16	
358.1589	130.6	
708.3373	130.72	
888.8959	130.91	
149.1063	131.01	
197.0786	131.09	
1655.7348	131.14	
450.1463	131.15	
877.4023	131.38	
409.1448	131.4	
444.2192	131.53	
480.1585	131.67	
120.0808	131.95	
679.3206	132.06	
276.1315	132.13	
205.0771	132.37	
416.2383	132.5	
337.1813	133	
1070.9828	133.03	
192.1104	133.07	
1477.7088	133.11	
1380.5775	133.3	
434.1563	133.49	
570.2064	133.82	
1689.8003	134.12	
1279.5192	134.23	
282.1772	134.39	
473.1895	134.45	
253.1642	134.53	
583.3063	134.56	
777.335	134.88	
717.843	134.91	
1024.3723	135.04	
1679.8045	135.04	
1101.9943	135.09	
1225.4738	135.1	
1306.5517	135.28	
257.0759	135.3	
868.3722	135.67	
1362.5519	135.84	
458.2345	136.02	
635.2732	136.48	
870.3636	136.61	
365.1321	136.64	
584.3598	137	
213.1356	137.03	
1047.9855	137.04	
861.9439	137.76	
568.3024	137.84	
1241.5798	138.11	
930.3681	138.21	
463.1971	138.69	
657.2362	139.32	
701.2781	139.38	
322.1708	139.47	
937.3406	139.48	
748.3141	139.53	
1577.6911	139.68	
699.2888	139.82	
356.1433	139.89	
561.1735	140.1	
216.1156	140.11	
353.1266	140.25	
554.3096	140.26	
540.247	140.29	
969.4199	140.66	
695.3547	140.81	
188.0354	140.85	
349.1819	141.36	
607.3247	141.5	
896.3756	141.67	
1078.5394	141.85	
289.0962	141.88	
680.3008	141.98	
633.284	142	
659.2861	143.16	
439.2014	143.25	
149.0688	143.27	
1490.58	143.32	
989.3953	143.43	
419.1015	143.56	
647.2952	144.16	
968.4771	144.25	
618.2961	144.79	
295.1825	144.86	
138.1256	145.03	
1060.5052	145.13	
1481.6767	145.5	
590.2641	145.59	
200.0842	146.02	
780.3215	146.22	
397.1745	146.29	
317.1424	146.41	
1881.8531	147.04	
599.1679	147.1	
633.2559	147.22	
1202.5141	147.25	
265.1708	147.32	
1560.7707	147.41	
513.1934	148.04	
825.3311	148.45	
557.3339	148.76	
1435.6285	149.2	
413.1895	149.4	
308.1842	149.41	
399.2336	149.67	
165.0658	149.68	
272.0665	149.69	
892.4107	149.7	
584.2165	149.81	
1137.5024	149.99	
326.0825	150.04	
547.2018	150.11	
690.2717	150.12	
534.2185	150.36	
1035.4381	150.38	
485.1817	151.18	
422.1845	151.34	
1410.6776	151.35	
257.1257	151.73	
351.1431	151.89	
712.2798	151.97	
193.0961	152.06	
633.2081	152.2	
294.0926	152.45	
750.2996	154.1	
1498.7016	154.37	
689.345	154.77	
419.2094	154.84	
229.0979	155.26	
951.354	155.81	
1164.4627	155.81	
424.2541	156.01	
268.1613	156.6	
983.3495	156.77	
489.2316	156.82	
339.1341	157.03	
974.509	157.41	
325.2157	157.45	
521.316	157.63	
567.2485	157.88	
850.3589	158.12	
704.2529	158.36	
760.3144	158.85	
1185.4805	158.94	
1197.4923	159.01	
1494.6679	159.03	
791.4107	160.59	
515.2029	160.78	
1322.5142	161.6	
209.1262	161.67	
480.2171	162.15	
819.3785	162.47	
302.1511	163	
581.2222	163	
243.0844	163.02	
350.1467	163.16	
1113.4603	163.22	
1123.5723	164.27	
366.1228	164.83	
407.1401	164.88	
565.8609	164.95	
423.2052	165.17	
640.2648	165.18	
727.3286	165.46	
382.1772	165.57	
512.2689	165.66	
195.1124	165.79	
777.4105	166	
393.2473	166.18	
402.2153	166.18	
556.2359	166.63	
1579.7361	166.93	
604.2869	167.11	
792.3417	168.03	
179.0805	168.3	
658.2886	168.34	
1184.5019	168.39	
133.0385	168.64	
308.1423	168.78	
281.1572	169.1	
395.2138	169.51	
864.4015	169.63	
605.2568	169.75	
1369.4011	169.77	
457.2308	170	
1301.5859	170.1	
1070.3877	170.28	
1018.428	170.33	
157.1318	170.56	
389.1806	170.69	
404.1934	170.88	
1479.6895	171.08	
219.0705	171.3	
1157.0246	171.3	
346.0856	171.41	
126.0384	171.74	
289.1299	172.24	
1709.8031	172.56	
294.1187	173.13	
707.3008	173.46	
622.2384	173.86	
194.1262	174.05	
184.069	174.47	
789.3387	174.56	
471.2386	174.83	
453.2828	175.41	
491.2856	175.77	
592.2539	176.08	
982.3571	176.33	
483.227	177.03	
773.3078	177.15	
341.2152	177.41	
383.159	177.43	
309.1515	177.98	
184.0433	178.24	
294.1801	178.57	
450.2756	178.6	
683.2861	179.34	
389.1187	179.46	
255.1706	179.83	
754.3395	180.25	
635.3287	180.37	
205.097	180.76	
649.2613	181.06	
1107.5584	181.52	
664.2924	181.59	
823.3469	181.59	
128.0144	182.02	
968.3952	182.12	
1310.5895	182.25	
1597.776	182.74	
461.2201	182.78	
671.3245	183.45	
548.2141	183.48	
527.2628	183.54	
632.2839	183.62	
635.2424	183.94	
644.2825	184.01	
237.0666	184.21	
156.046	184.33	
510.2802	184.71	
654.2887	184.88	
596.2834	185	
386.1822	185.17	
1149.439	185.17	
748.2891	185.22	
453.1966	186	
650.3201	186	
599.2885	186.35	
172.1136	186.85	
406.207	187.04	
211.0535	187.17	
596.2418	187.34	
420.2239	188.68	
394.1666	188.96	
661.2821	189.04	
663.2744	189.42	
1045.9642	189.48	
524.255	189.77	
1288.6515	190.68	
879.345	190.8	
794.4296	191.41	
252.1103	193	
1140.5176	193.01	
584.3281	193.02	
200.138	193.31	
430.2089	193.45	
333.1544	194.33	
464.23	194.37	
497.1973	194.38	
864.3726	195.03	
1033.5014	195.38	
1397.6457	195.53	
555.2908	196.04	
836.4032	196.36	
103.0526	197.56	
191.0788	197.84	
323.1139	197.88	
449.1967	198.14	
648.2698	198.18	
273.1104	198.61	
689.2769	198.92	
169.098	199.6	
955.4191	200.15	
418.159	200.48	
1130.4899	200.49	
335.1722	201.29	
319.1504	201.88	
154.1048	202.05	
231.0559	202.3	
380.182	203.08	
735.3173	203.8	
646.2477	203.81	
371.1739	205.03	
1324.5887	205.04	
401.2113	205.13	
364.1713	206.24	
803.353	206.24	
590.2354	206.25	
488.1565	206.27	
1220.5083	206.95	
521.2598	206.98	
377.1603	207.01	
593.2197	207.12	
420.1726	207.37	
1341.6017	208.5	
297.1923	209.35	
363.1074	211.45	
443.2027	211.53	
401.146	211.92	
414.2203	212.19	
768.3628	212.35	
166.0975	212.89	
607.2759	212.97	
940.4095	213.24	
395.1566	214.11	
356.1805	214.15	
264.0763	214.32	
247.1101	215	
702.3142	216.17	
421.1492	216.18	
760.8232	216.52	
379.1714	217.01	
581.2717	217.2	
438.1765	217.96	
394.2812	218.24	
602.2757	218.33	
687.8594	218.47	
437.161	220.62	
182.0938	220.72	
185.1037	221.45	
390.2129	223.36	
423.1646	223.87	
802.3585	224.72	
361.1251	224.95	
240.0785	225.43	
407.1731	225.79	
748.0491	225.88	
703.2536	226	
219.1002	226.05	
497.225	226.7	
254.0966	227.47	
649.3085	227.68	
213.0693	227.8	
290.13	228.22	
989.4565	229.07	
353.214	229.64	
408.2241	230.07	
383.13	230.47	
296.1397	230.52	
481.3083	230.9	
183.0963	232	
755.2877	232.4	
413.1621	233.53	
478.137	233.69	
271.0732	234.53	
194.092	234.68	
549.2087	235.28	
724.324	235.52	
493.2164	235.76	
349.129	236.01	
1496.6741	236.13	
592.2326	236.16	
542.2235	236.53	
1353.57	237.99	
311.2073	238	
1000.3726	238.11	
268.1444	238.15	
292.1446	238.19	
406.1502	238.23	
377.182	238.41	
391.187	239.78	
401.1939	241.78	
239.1737	242.14	
1490.6628	242.16	
464.1973	242.28	
523.1598	243.78	
338.17	244.05	
1017.3956	245.08	
452.169	245.12	
537.2295	245.22	
315.1139	248	
606.2673	248.01	
528.2016	248.36	
1205.6185	249.03	
682.2804	249.67	
408.1696	250.07	
290.1084	250.46	
274.1198	251.62	
183.0564	252.16	
523.2332	252.25	
347.1366	252.92	
284.1946	254.03	
920.4092	254.06	
539.2078	254.53	
157.095	255	
469.2238	255.18	
156.0802	258.18	
392.2018	259.94	
349.1631	261.08	
523.2599	261.79	
683.3934	263.01	
394.2033	263.17	
237.1695	265.06	
428.2248	265.35	
143.1173	266.69	
497.2639	266.87	
266.1218	267.04	
1778.8398	271	
297.1547	273.11	
527.2963	273.27	
718.3082	273.56	
365.1542	274.08	
198.0692	274.09	
425.173	274.13	
1370.6041	274.21	
181.1326	274.28	
1451.6419	275	
274.0879	276.22	
1177.613	276.71	
384.1338	277.16	
492.2282	280.19	
281.1184	280.23	
280.1672	280.96	
377.2138	282.01	
187.0843	284	
312.1063	286.15	
388.1538	286.96	
278.1377	287.03	
1691.7829	287.03	
357.1557	287.15	
567.2899	288.12	
735.2863	288.38	
229.0616	288.47	
322.1509	288.92	
391.1411	290.41	
468.1681	292.02	
155.117	292.49	
178.0706	295.46	
303.1677	295.91	
1352.5642	296.6	
323.1708	296.64	
624.2584	296.77	
479.2034	296.94	
268.1102	297.45	
686.2248	298.71	
634.2347	299.05	
1414.6527	300.38	
288.1376	303.74	
1606.7515	304.74	
541.2771	305.53	
307.1354	307.41	
625.2726	308.1	
164.0504	308.14	
141.0662	308.37	
667.2661	308.77	
746.311	308.98	
336.1399	309.04	
1608.7372	310.71	
331.1585	310.86	
361.1498	311.62	
254.1474	314.71	
315.144	318.34	
564.2309	318.96	
1201.5146	321.12	
266.147	321.42	
379.1445	322.17	
691.2997	323.41	
301.1581	324.08	
533.2159	325.44	
539.2605	326.57	
410.2362	326.71	
560.2293	326.78	
171.1113	328.78	
378.1734	329	
898.3665	332.74	
167.1187	332.88	
577.2589	335.49	
260.1056	337.28	
139.0839	340.47	
265.1383	340.68	
524.1987	343.54	
244.1106	343.93	
1509.6679	344.05	
579.2412	344.84	
553.2231	346.95	
511.2343	347.2	
304.133	347.8	
1469.6833	349.5	
440.2306	352.38	
694.2812	353.44	
441.1562	357.11	
131.0676	358.19	
1596.7752	359.46	
463.1723	361.17	
665.307	362.06	
253.1062	365.56	
1480.6679	365.8	
481.1851	368.21	
318.0913	368.99	
595.2861	369.39	
693.2768	369.93	
863.3848	370.16	
1497.6949	371.62	
436.1798	373.09	
381.1445	373.1	
392.1715	373.3	
299.1236	375.78	
509.2188	378.66	
403.1426	387.25	
314.1336	388.56	
329.1284	389.61	
185.1282	392.28	
566.2478	393.06	
101.07	395.06	
271.1249	398.47	
195.0702	399.51	
440.1908	400.07	
342.1258	401.17	
186.0738	409.44	
506.2109	409.92	
110.0952	410.02	
188.0713	411.52	
181.0761	412.3	
183.1117	413.57	
216.0851	415.05	
426.2159	418.44	
521.2261	423.44	
611.2456	425.78	
508.2106	426.27	
470.1839	430.25	
617.2491	431.11	
588.224	431.51	
348.1827	432.68	
651.266	434.69	
538.2614	434.86	
442.2106	437.77	
384.1998	438.16	
256.0733	438.82	
506.1363	440.32	
886.3878	442.37	
721.3322	445.24	
113.0719	448.26	
677.3038	448.29	
851.3555	448.8	
410.1773	449.22	
400.1827	451.62	
127.0847	454.36	
359.1671	457.96	
527.203	458.33	
786.2953	464.17	
366.1917	465.3	
665.2844	466.15	
263.1482	466.4	
499.2331	466.41	
250.1198	467.38	
171.0606	468.45	
1507.6877	468.9	
207.0767	472.58	
835.3874	475.29	
105.0656	479	
1527.6858	481.07	
818.3687	482.66	
412.2916	488.43	
212.1006	491.88	
875.4344	496	
1690.7785	496.4	
181.0969	498.6	
209.105	501.46	
267.112	505.36	
147.0579	506.69	
1607.7415	509.72	
1468.678	511.46	
550.2411	512.06	
416.1748	512.94	
734.2989	514.03	
285.1295	517.27	
175.0527	519.6	
385.1708	520.23	
218.0963	523.66	
1106.5452	534.31	
144.0793	537.48	
116.069	542.13	
1172.5402	546.38	
270.0899	547.22	
458.1837	570.03	
325.185	578.73	
185.0732	579.48	
737.3224	581.41	
636.2883	583.22	
554.2542	587.59	
258.1197	591	
608.2668	593.43	
513.2452	598.29	
612.3148	602.38	
1369.5918	620.05	
155.0809	620.08	
160.0937	623.82	
428.1957	625.15	
353.1638	628.66	
223.1081	629.18	
178.096	629.48	
594.2692	646.45	
295.1368	648.36	
456.2283	653.9	
240.1329	657.87	
845.3284	659	
869.3696	660.71	
114.0364	663.1	
199.0908	663.85	
226.1349	696.95	
507.2287	697.89	
282.0908	704.57	
212.1378	712.53	
636.2624	719.33	
496.2025	775.1	
367.1425	779.7	
239.1183	784.01	
583.2515	813.42	
225.0698	825.02	
477.1943	838.31	
454.211	881.8	
915.3908	882.06	
284.1391	896.23	
296.1046	911.74	
424.1656	915.44	
411.1468	921.49	
507.2016	921.97	
170.0604	940.62	
637.2923	945.2	
339.2008	969.7	
444.1701	970.97	
324.1028	981.89	
256.1116	992.36	
225.1024	1001.74	
747.2925	1016.75	
412.1652	1016.85	
132.081	1053.44	
398.1514	1072.04	
284.1058	1074.07	
239.0835	1079.44	
242.127	1082.9	
393.1602	1085.6	
719.2977	1089.4	
129.1012	1091.8	
111.0536	1097.5	
256.1426	1099.28	
227.0854	1100.86	
206.0903	1112.69	
199.0536	1121.47	
367.1742	1133.43	
765.3197	1134.25	
310.1204	1140.39	
396.17	1155.8	
321.1557	1163.06	
541.2231	1170.82	
411.2045	1178.15	
1508.673	1202.63	
197.1059	1260.71	
478.1762	1267.44	
466.1767	1277.35	
897.3588	1335.23	
384.1684	1378.33	
211.0892	1414.24	
681.2825	1415.37	
468.2263	1420.26	
720.327	1615.66	
653.287	1620.05	
125.0693	1686.29	
1708.8045	1841.92	
264.1344	1902.12	
387.1472	1959.77	
610.2428	1982.21	
211.1228	2052.23	
173.0741	2093.68	
565.226	2238.36	
1625.7711	2287.28	
272.1058	2298.2	
258.0895	2496.08	
1526.7028	2516.13	
313.1312	2663.03	
115.0855	2704.23	
167.0807	2786.2	
130.0645	2794	
341.1279	2795.01	
578.2423	2820.71	
298.1224	2870.99	
201.0691	2874.59	
736.3239	3246.96	
238.1185	3303.11	
764.3192	3361.8	
467.2071	3499.56	
914.3864	3520.35	
1707.798	3782.98	
1624.7648	4035.28	
270.1242	4767.31	
495.2026	5552.36	
355.1431	5934.46	
159.091	6040.54	
582.2504	6899.25	
1525.6976	7504.36	
224.1026	7563.4	

