#MS Peaks One: + Product Ion (rt: 4.241 min) (1194.5400 -> **) (2021-02-22_EG_1228_9_msms.d)
#
Center X	Height
612.2458	131.96	
619.2637	132.08	
1649.2415	133.02	
302.1531	133.2	
1020.4645	134.46	
537.2266	134.78	
876.6682	136.05	
1091.7329	136.36	
161.0426	136.43	
1011.4449	137.58	
864.6201	138.06	
681.1	138.78	
468.2182	139.01	
1193.4061	139.06	
452.1984	139.22	
1139.5396	140.27	
988.2465	141.38	
694.2862	142.37	
267.1101	143.86	
367.1429	144.25	
639.2643	144.63	
310.1157	144.88	
419.1813	145.27	
1186.3732	146.08	
194.0901	146.32	
1056.5273	147.15	
1101.5102	147.24	
1625.6662	147.4	
170.0594	147.52	
242.127	148.02	
734.3314	148.59	
665.2834	148.89	
410.1866	150.18	
1022.5049	150.31	
1177.5133	151.24	
638.2956	151.69	
129.0985	152.46	
610.1929	153.52	
766.1087	154.38	
1406.6326	154.53	
104.0525	155	
288.1319	155.12	
382.1927	155.59	
595.2626	156.73	
933.428	157.04	
543.234	157.43	
1120.034	158.16	
682.2406	158.24	
256.1475	158.77	
264.1326	159.28	
1045.9718	163.21	
481.1866	164.17	
1199.9777	164.83	
766.3187	165.13	
1217.9333	165.26	
463.1785	167.81	
338.1196	169.02	
1181.5346	171.18	
477.1886	171.66	
1475.6921	173.23	
173.0901	175.22	
271.1248	175.85	
1136.5045	176.57	
1321.0023	178	
167.1144	178.85	
1017.3802	180.17	
1080.7921	181.29	
746.3076	182.58	
683.2902	182.92	
406.1502	184.04	
1070.5017	188.16	
1497.6913	188.3	
1184.0634	190.94	
1779.8379	193.25	
1278.3007	195.01	
836.387	196.04	
321.1503	198.65	
552.2248	200.22	
159.0918	201.93	
396.2582	204.54	
566.2271	205.74	
593.2335	206.12	
624.2612	206.65	
1083.0055	209.06	
290.113	210.52	
1084.5361	211.48	
212.1392	213.08	
892.4186	213.59	
359.155	214.29	
636.2468	215.82	
1691.763	216.48	
594.2668	216.53	
707.2963	217.51	
184.1171	218.09	
748.2996	220.89	
474.1825	223.53	
1194.0643	226.53	
1300.5688	228.29	
793.3644	230.55	
450.1814	232.52	
1082.9763	233.78	
424.1675	236.04	
845.3793	236.1	
516.0192	236.85	
114.0361	237.13	
1201.5121	238.72	
943.4145	239	
313.1311	239.97	
398.145	240.68	
444.17	240.8	
737.3281	242.43	
915.3922	242.69	
507.2001	243.72	
721.3275	245.88	
1607.7509	247.57	
677.3063	251	
365.5109	260.25	
451.228	262.52	
496.2087	263.91	
478.1732	278.01	
1507.6927	280.02	
1370.5965	280.23	
1177.0283	285.01	
584.2283	287.52	
1187.0162	294.33	
626.2725	312.09	
507.2334	313.01	
667.2639	314.12	
719.2953	315.87	
527.2056	316.42	
132.0803	326.98	
792.348	327.91	
367.1757	333.85	
654.2875	337.99	
664.258	339.44	
1509.671	339.74	
1172.5349	342.3	
566.2779	351.49	
1173.0409	352.38	
1469.6841	352.81	
989.9507	354.02	
341.1262	362.05	
167.0821	362.1	
467.2069	371.01	
201.0684	380.2	
921.4109	399.63	
583.2545	401.14	
384.1671	401.35	
846.3588	403.89	
130.0645	419.01	
1778.8335	459.24	
270.1266	468.84	
637.2977	473.74	
1508.6631	477.95	
720.3323	480.68	
355.1414	487.28	
819.3929	520.19	
115.0865	530.88	
1474.6984	532.23	
818.3623	558.13	
1626.7575	561.21	
1060.4802	579.02	
541.2202	585.3	
224.1029	588.34	
1059.9822	680.2	
1180.5447	709.86	
238.1162	715.92	
1527.6985	759.44	
1185.5346	767.38	
578.2384	774.98	
835.3899	786.52	
412.1643	791.33	
565.2237	804.31	
693.2823	808.45	
1019.4789	828.48	
1709.799	832.64	
1181.0472	839.56	
1369.6068	884.05	
920.4077	885.23	
1468.6669	1022.57	
611.2432	1300.38	
747.2909	1551.25	
736.3194	1612.24	
914.3862	1694.91	
653.2858	1935.75	
682.2851	2190.11	
1186.5279	2209.92	
582.2499	2830.06	
495.203	2920.56	
1708.807	3145.12	
1195.5476	3520.75	
1186.0323	4002.05	
1625.7715	4047.2	
765.3213	4402.61	
864.3888	4428.05	
1526.698	6239.35	
1707.7992	6795.49	
610.244	7594.56	
1624.763	9599.67	
681.282	13742.36	
863.3873	18939.09	
1525.6975	19044.07	
764.3191	24163.62	
1195.0448	41962.1	
1194.5443	55070.54	

