#MS Peaks One: + Product Ion (rt: 4.253 min) (1194.5400 -> **) (2021-02-22_EG_1228_9_msms.d)
#
Center X	Height
366.1285	159.53	
493.2733	159.89	
493.2258	159.92	
461.245	160.04	
835.3956	160.13	
233.0885	160.26	
449.2606	160.98	
235.0919	161.06	
472.2191	161.35	
221.152	161.4	
506.1957	161.89	
308.0747	161.97	
1000.377	162.01	
328.1737	162.06	
747.2955	162.15	
287.114	162.33	
950.4533	162.33	
231.0427	162.67	
611.2964	163.03	
234.0878	163.17	
596.2676	163.18	
256.1956	163.35	
709.3676	163.55	
585.321	163.68	
374.1867	164.42	
297.1355	164.58	
547.2114	164.72	
866.9682	164.77	
714.2867	165.62	
269.1586	165.64	
808.3325	166.36	
613.2651	166.63	
457.1666	167	
538.314	167	
368.142	167.11	
371.1485	167.16	
196.1082	167.78	
184.1073	167.84	
193.0753	168.04	
385.1249	168.36	
261.141	168.45	
968.4149	168.58	
933.3251	169	
351.181	169.03	
365.1249	169.11	
450.1526	169.59	
286.1326	170.09	
362.1357	170.49	
399.1674	170.61	
138.1033	170.84	
427.1958	170.93	
1509.6712	171.07	
772.3181	171.38	
350.0653	171.42	
450.1798	172.01	
549.2505	172.76	
1434.9773	172.9	
821.3607	173.66	
598.2391	174.19	
1041.3876	175.12	
143.1168	175.52	
391.1104	176.45	
762.3804	176.51	
796.3365	176.82	
789.3328	177.26	
474.2168	177.56	
561.2452	177.62	
290.1124	178.09	
521.1834	178.1	
399.1243	178.19	
237.1405	178.5	
593.2518	178.65	
169.1705	179.16	
291.2001	179.38	
255.0761	179.75	
236.1004	179.84	
150.056	179.88	
561.2991	180.03	
298.1789	180.1	
693.3066	180.16	
351.1143	180.21	
203.0856	180.62	
179.1147	180.74	
448.156	181.61	
253.142	181.67	
402.2096	182.33	
570.2209	182.67	
202.0713	182.87	
196.0522	183.11	
681.2765	184	
280.0727	185.26	
445.228	185.72	
523.205	186.04	
1017.3994	187.1	
319.0982	187.47	
745.3071	188.08	
509.2456	188.56	
462.2665	188.65	
247.1054	188.97	
268.0744	189.75	
421.1423	189.79	
444.1936	190	
373.1923	190.69	
335.1193	191.33	
544.1459	191.6	
412.1271	191.86	
563.2761	191.96	
315.1115	192.23	
588.2251	192.65	
169.0719	193.35	
436.1292	193.46	
450.2357	193.5	
325.1336	194.32	
623.2708	194.4	
141.0448	195.36	
244.074	195.61	
849.3701	195.75	
280.1467	195.89	
251.1237	196.38	
467.1234	196.38	
635.2341	196.53	
220.0997	197.02	
450.2723	197.44	
383.1181	197.62	
209.0724	197.67	
162.0561	197.9	
239.1756	198	
407.244	198.59	
481.3114	200.01	
685.2862	200.35	
215.0844	200.57	
490.208	200.62	
316.1328	201.56	
500.2385	201.87	
377.1598	201.94	
301.1561	202.12	
681.3364	202.16	
291.1625	202.24	
1057.5513	202.93	
482.2796	203.02	
379.14	203.09	
352.176	203.83	
525.2264	204.36	
823.3614	204.52	
826.312	204.65	
213.1042	204.66	
126.0879	205.16	
355.6542	205.36	
322.173	205.66	
549.2149	205.76	
481.2152	206	
333.1527	206.16	
1159.5033	206.41	
255.1517	206.56	
266.187	206.8	
156.083	207.03	
235.1588	207.25	
249.1254	207.53	
264.0757	207.61	
304.1501	208.85	
271.1245	209.02	
701.8612	209.04	
332.1493	209.21	
379.1805	210.37	
282.1733	211.13	
125.1046	211.16	
255.1157	212.08	
146.1272	212.24	
340.1068	212.47	
698.305	213.28	
1324.5811	213.47	
395.1764	214.19	
879.3419	215.01	
280.1668	215.83	
302.1197	217.46	
116.0887	218.23	
179.0978	219.25	
640.2595	219.53	
155.0624	219.56	
380.1391	219.9	
368.2254	221.47	
703.251	221.84	
677.3085	221.89	
164.0514	222.01	
775.4324	222.02	
565.2788	223.02	
443.2107	223.03	
625.2928	223.05	
330.1587	223.25	
535.2194	223.92	
607.2979	224.23	
421.1899	224.99	
737.3217	225.08	
606.2484	225.34	
142.1038	225.67	
1024.3727	226.12	
188.1017	226.29	
200.0915	226.31	
145.0413	228.71	
630.2363	228.98	
441.1824	229.92	
269.1028	230.33	
110.0967	230.78	
166.0972	230.89	
761.294	232.08	
699.2544	232.34	
131.0675	232.63	
484.1342	232.72	
299.2082	233.06	
364.193	233.32	
589.1951	233.6	
254.1262	233.95	
407.1757	233.95	
189.1042	234.11	
193.0972	234.11	
333.2281	234.14	
319.1471	234.34	
383.2073	234.36	
115.042	234.52	
220.1427	234.79	
1370.5939	235.4	
541.273	236.07	
202.1584	237.92	
905.3973	238.36	
225.1649	238.98	
244.1112	239.52	
268.1473	239.56	
591.2552	240.64	
327.1398	240.78	
369.1983	241.04	
212.1016	241.25	
217.0797	241.56	
359.1502	242.24	
400.1727	243.01	
359.1707	244.41	
768.3198	244.41	
400.2019	245.2	
468.1723	246.32	
153.066	246.35	
507.285	246.75	
139.0491	247.63	
616.2265	248.71	
378.1802	249.05	
248.1148	249.53	
596.246	250	
211.0542	250.32	
404.1888	250.65	
579.2648	251.75	
610.2934	252.01	
590.2325	252.34	
464.1932	252.4	
498.2095	253.23	
181.0554	253.65	
420.2272	254.4	
123.0526	254.54	
638.2555	254.8	
137.1082	254.96	
306.0899	255.51	
141.1006	255.96	
382.169	256.27	
228.1314	257.06	
476.1877	257.29	
313.2233	258.01	
309.1626	258.66	
1017.3661	259.18	
388.1524	259.28	
302.1544	259.78	
452.2278	260.01	
309.1047	260.52	
109.0749	261.62	
227.1349	262.01	
243.141	262.56	
337.1391	262.74	
524.2121	262.77	
371.1737	263.12	
327.2012	263.14	
364.2354	263.49	
765.3261	263.6	
174.0742	264.76	
533.2209	265	
495.2887	265.15	
340.1715	265.31	
172.1049	265.34	
686.2259	266.27	
285.1046	266.83	
428.2353	269.18	
553.2252	269.52	
310.1558	269.6	
566.2817	269.77	
638.2057	270.25	
215.1209	271.24	
485.2002	272.02	
350.1114	273.18	
509.3059	273.33	
352.1495	273.44	
253.0593	273.8	
336.134	273.81	
1508.6708	273.93	
155.1514	274.03	
584.233	274.04	
414.1759	274.54	
800.3039	275.12	
252.1316	275.25	
1624.7603	276	
523.1645	279.07	
346.0914	280.51	
384.1338	280.9	
236.0841	281.02	
915.3862	281.36	
252.112	283.48	
254.0934	284.46	
242.0953	284.57	
406.212	285.37	
397.1857	286	
416.1726	286.25	
583.2489	289	
648.281	289.26	
403.142	290.16	
365.1758	290.46	
286.0844	292.04	
277.1213	292.07	
151.085	292.55	
111.0899	294.41	
253.0986	294.62	
440.1657	295.34	
392.1665	296.55	
521.2414	296.88	
551.2533	297.21	
237.0709	297.47	
276.166	298.02	
241.145	300.09	
206.1247	300.13	
208.0414	301.21	
595.2647	301.35	
308.1049	301.44	
354.1587	304.16	
564.251	304.8	
238.0753	305.1	
280.1087	305.24	
389.1839	305.47	
608.2658	305.92	
444.168	306.08	
102.0372	307.33	
127.1216	307.66	
387.2098	311.06	
828.2943	311.65	
198.0843	313.96	
270.09	314	
510.2725	316.13	
541.2237	316.64	
217.0982	317.22	
241.0606	318.7	
385.1821	318.88	
370.1504	319.28	
562.2214	319.96	
267.1125	324.35	
425.1885	327.03	
519.21	327.13	
218.0946	327.14	
426.2151	329.09	
175.0904	331	
392.1977	331.54	
634.2373	333.04	
394.1535	333.13	
396.2274	335.22	
266.0969	337.01	
453.1987	337.56	
177.067	339.63	
266.1253	340.06	
580.2392	340.08	
653.2863	340.68	
326.1496	343.43	
481.186	343.74	
213.0667	350.26	
127.087	350.97	
223.0542	351.92	
274.1189	352.05	
480.2293	352.18	
318.0989	352.88	
267.0819	353.02	
484.2645	354	
637.2893	354.52	
232.1106	355.81	
408.1695	355.96	
147.075	356.71	
265.0644	359.09	
100.0207	359.93	
365.157	360.45	
647.2998	361.67	
357.1495	362.09	
157.0435	363.27	
326.1139	363.91	
689.2807	364.75	
364.1712	365.1	
869.3525	365.71	
179.0804	369.53	
305.1548	371.05	
268.1252	372.15	
266.147	373.62	
207.0771	378.35	
241.1007	380.13	
334.1194	380.17	
380.1781	380.37	
508.2021	381.06	
422.1705	382.51	
509.2154	383.67	
323.1167	386.1	
335.1504	386.59	
636.2553	388.38	
651.2567	389.48	
347.1686	389.78	
870.36	392.65	
260.1071	392.71	
393.1239	392.85	
150.1013	396.31	
222.124	397.72	
198.0663	398.2	
440.1996	400.08	
538.2656	400.51	
580.2669	402.01	
452.1857	402.16	
348.184	403.31	
252.0782	405.86	
181.0428	406.02	
281.1098	407.3	
105.0677	408.88	
339.144	410.85	
383.1732	410.9	
426.1846	412.42	
124.0753	412.48	
292.1429	414.14	
339.1201	415.23	
525.2801	415.57	
354.133	418.47	
479.2096	418.67	
347.1473	422.91	
323.1701	423.46	
297.1922	426.85	
314.132	427.98	
156.047	437.15	
386.1886	443.02	
276.135	445.91	
1525.6916	449.59	
353.1267	449.79	
391.196	453.08	
152.0703	453.75	
160.0925	455.6	
506.1388	457.92	
180.1111	460.96	
435.2022	464.98	
566.2247	470.51	
466.2106	473.29	
410.1844	474.44	
160.0414	474.98	
550.2454	475.06	
349.1302	484.2	
308.1358	500.36	
341.1621	500.76	
294.1831	503.02	
311.1722	503.64	
159.0583	505.1	
424.1934	506.45	
301.1343	506.64	
411.1507	507.85	
477.1967	508.85	
281.1628	513.27	
505.23	515.35	
187.0882	515.78	
265.1335	516.77	
126.0377	520.02	
240.0859	521.74	
184.1437	522.37	
734.3029	526.72	
391.1423	529.33	
274.0843	530.47	
205.0602	530.82	
886.3907	531.2	
284.1941	532.38	
410.2408	537.78	
331.1691	539.24	
169.0953	541.47	
764.3203	544	
454.2118	550.35	
284.1358	552.08	
194.1282	555.7	
142.0327	560.86	
183.0929	562.29	
513.2508	567.08	
299.1236	570.66	
565.2211	572	
307.1392	572.11	
324.102	572.54	
167.1161	573.03	
366.1904	577.58	
356.1713	598.09	
356.1473	599.32	
182.0979	605.05	
168.0826	605.68	
436.1692	609.06	
295.1372	625.63	
278.1437	628.21	
325.1873	630.74	
497.1997	631.45	
195.0753	633.34	
254.1507	634.35	
129.0656	642.22	
322.1224	644.46	
349.1679	652.08	
408.2207	653	
409.1527	664.93	
250.1171	667.09	
381.1581	673.92	
157.0969	684.46	
499.2317	684.72	
197.1625	688.86	
584.3197	694.51	
719.3032	700.37	
578.247	701.35	
537.2333	702.53	
195.1125	706.08	
157.1321	712.23	
216.0796	716	
311.2087	721.26	
144.0801	724.93	
188.0701	732.87	
101.0699	737.5	
478.1753	738.02	
353.1637	738.77	
226.0718	739.26	
178.0959	763.2	
507.2242	764.41	
315.149	764.86	
567.2958	775.46	
147.0584	776.76	
321.1558	782.13	
428.1977	784.39	
343.138	791.34	
398.1528	801.69	
288.138	808.63	
393.16	819.4	
185.1271	836.21	
310.1216	845.53	
329.1284	845.94	
442.2104	849.48	
171.06	857.9	
612.3164	869.56	
496.2001	874.36	
412.1645	877.67	
424.1651	902.73	
263.1495	907.24	
367.1746	916.68	
720.3314	918.31	
466.1771	936.16	
113.0708	943.34	
197.1064	970.01	
339.2005	977.25	
132.0801	980.27	
554.2558	983.58	
610.2452	984.74	
155.1171	996.22	
312.1006	1002.68	
209.1072	1020.78	
216.0966	1029.15	
153.1021	1044.45	
897.3595	1048.5	
456.222	1049.42	
141.0651	1051.53	
256.075	1057.44	
914.3849	1067.27	
197.0733	1101.34	
256.1107	1103.52	
211.0897	1122.66	
256.145	1128.63	
396.1707	1145.44	
181.0957	1150.47	
225.1017	1152.5	
199.0539	1157.01	
114.0362	1192.63	
341.1301	1197.27	
171.1123	1226.95	
139.0859	1272.98	
240.1352	1294.63	
384.1673	1379.83	
282.0924	1391.39	
736.3228	1401.05	
183.1127	1474.95	
206.092	1487.58	
367.1438	1497.28	
185.0729	1594.4	
125.0698	1610.22	
226.1269	1625.47	
227.0856	1651.81	
411.2047	1662.7	
155.081	1703.39	
284.1071	1720.12	
313.1338	1723.7	
272.1053	1815.52	
223.1081	1872.3	
111.0547	1876.42	
170.0598	1911.02	
387.149	1930.25	
239.0841	1949.31	
239.1177	2013.69	
468.2266	2027.66	
495.2073	2068.44	
212.1394	2104.95	
242.1287	2112.44	
582.2483	2121.46	
129.1014	2221.3	
258.0907	2387.95	
199.0902	2399.05	
467.2076	2418.69	
296.107	2828.71	
225.0678	2985.52	
211.1224	3090.56	
270.1233	3122.95	
130.0644	3544.24	
264.1341	4244.87	
238.1185	4246.28	
201.0686	4515.79	
115.0857	4711.21	
173.0732	4987.67	
355.1436	5617.7	
298.1215	6321.12	
167.0809	7259	
159.0911	7541.42	
224.1028	10980.23	

