#MS Peaks One: + Product Ion (rt: 4.245 min) (1194.5400 -> **) (2021-02-22_EG_1228_9_msms.d)
#
Center X	Height
1746.9841	37.03	
1124.5719	37.04	
879.3649	37.05	
1422.6731	37.07	
279.1068	37.1	
521.15	37.12	
1515.3055	37.15	
1530.0207	37.17	
524.2618	37.27	
1478.6483	37.37	
337.1861	37.41	
539.1927	37.5	
486.1985	37.64	
481.2547	37.89	
747.4311	37.92	
1607.9647	37.92	
1426.6992	37.96	
782.3678	38.01	
847.3806	38.01	
512.2688	38.02	
935.4652	38.02	
1491.7212	38.03	
1644.7722	38.04	
2005.8634	38.05	
1122.4399	38.06	
749.3779	38.08	
952.4275	38.16	
1692.7595	38.16	
1450.6884	38.2	
877.512	38.23	
779.1241	38.24	
1676.5953	38.27	
1527.4889	38.54	
836.0161	38.64	
1627.9127	38.85	
1522.6203	39	
343.1346	39.02	
1243.5697	39.02	
1654.6674	39.02	
541.2937	39.08	
181.0563	39.09	
1754.7917	39.09	
755.8422	39.1	
1693.605	39.11	
1166.4599	39.12	
874.4657	39.14	
1762.8149	39.23	
308.1351	39.34	
494.1715	39.52	
1301.5884	39.67	
230.0892	39.69	
1370.8026	39.69	
525.2311	39.75	
392.1353	39.77	
1485.1829	39.8	
337.1297	39.89	
612.0649	39.96	
802.9656	40	
1519.749	40	
494.1482	40.02	
711.2934	40.02	
1155.5327	40.02	
1371.6402	40.02	
1437.4278	40.02	
383.1711	40.04	
652.6902	40.04	
1480.6937	40.09	
1147.0184	40.11	
2164.9998	40.11	
265.0604	40.12	
968.3993	40.12	
1341.5438	40.2	
1085.4416	40.21	
1201.3141	40.24	
248.1009	40.25	
336.1221	40.33	
1045.4832	40.38	
410.9598	40.44	
223.0534	40.45	
1471.9485	40.45	
237.0633	40.55	
496.1667	40.57	
1085.477	40.72	
394.1993	40.75	
872.8851	40.77	
1555.6897	40.78	
564.1664	40.93	
2234.0189	40.93	
282.2223	40.98	
268.1261	41	
525.2	41.03	
480.1789	41.04	
994.9121	41.05	
1179.5171	41.16	
451.6663	41.29	
1586.7802	41.29	
1609.0103	41.41	
299.1228	41.5	
925.3998	41.52	
1135.5905	41.53	
763.5643	41.54	
1186.6224	41.57	
365.1642	41.6	
822.7229	41.64	
1527.9363	41.99	
1033.44	42	
1347.6231	42	
605.2368	42.01	
1626.5404	42.01	
1208.4854	42.02	
800.3078	42.04	
1790.7946	42.1	
161.9069	42.22	
379.1471	42.22	
1083.7164	42.23	
1066.0055	42.25	
598.2444	42.28	
548.2531	42.3	
1181.9426	42.31	
1084.2978	42.37	
303.1458	42.39	
1355.5905	42.39	
854.3343	42.46	
311.1123	42.56	
1205.6	42.65	
1711.5014	42.65	
739.3077	42.67	
446.1433	42.69	
1324.3218	42.82	
169.0973	42.9	
859.3523	42.92	
747.5307	42.94	
1352.5147	42.96	
1471.6406	42.96	
793.6202	43	
1159.2419	43	
973.4391	43.01	
323.2036	43.04	
765.6771	43.04	
1164.9419	43.04	
773.2493	43.05	
1394.6607	43.05	
1828.8819	43.08	
1209.4623	43.2	
476.1499	43.22	
1629.4714	43.24	
385.494	43.33	
766.5469	43.41	
1205.5514	43.46	
1353.3965	43.46	
1627.173	43.53	
1976.2415	43.86	
539.3068	43.89	
301.1745	43.9	
832.3425	44.02	
1469.987	44.02	
2141.9505	44.02	
663.3175	44.05	
1327.5945	44.12	
675.8812	44.3	
1527.2351	44.31	
909.6454	44.35	
1525.365	44.35	
880.345	44.52	
527.3091	44.56	
292.2691	44.57	
639.3689	44.6	
790.176	44.61	
888.2285	44.98	
1611.7632	44.98	
1105.4674	45.11	
863.881	45.15	
207.0327	45.17	
1233.2968	45.21	
344.1787	45.25	
796.3636	45.45	
167.1126	45.76	
417.141	45.88	
664.7226	45.92	
1513.6991	45.92	
1135.996	46.02	
990.9584	46.06	
742.6096	46.07	
1033.5408	46.07	
1538.325	46.08	
1326.5879	46.1	
195.1103	46.24	
1375.6608	46.24	
1271.5838	46.33	
751.3394	46.43	
566.7003	46.49	
1395.6577	46.56	
792.7361	46.57	
772.3091	46.83	
736.8286	46.89	
1717.8058	47.01	
1535.7224	47.03	
930.3488	47.04	
1349.614	47.09	
535.1888	47.16	
1534.0067	47.18	
766.4675	47.19	
681.1415	47.22	
1413.6518	47.28	
1711.0132	47.28	
425.9375	47.29	
1052.9581	47.34	
1525.3171	47.48	
1709.6209	47.5	
1155.9161	47.52	
476.4044	47.67	
353.728	47.69	
803.4341	47.96	
610.6418	48	
496.6736	48.01	
1046.6327	48.02	
633.2927	48.04	
1114.5931	48.24	
1529.0828	48.25	
467.7396	48.32	
474.2164	48.46	
796.851	48.47	
373.1587	48.6	
314.1218	48.69	
1040.4463	48.71	
421.1735	48.82	
478.5556	48.92	
986.4182	48.94	
1485.7401	49	
616.2221	49.02	
2021.8968	49.18	
1150.0197	49.23	
1278.3202	49.23	
1622.8003	49.3	
825.3594	49.31	
1479.7015	49.32	
834.3621	49.33	
1333.8668	49.33	
1143.4872	49.38	
1503.7087	49.38	
1440.7058	49.45	
763.3391	49.48	
1521.7576	49.68	
226.8112	49.72	
1331.5504	49.89	
1184.4807	50.01	
1342.6173	50.01	
179.0555	50.02	
1110.1013	50.08	
778.3588	50.16	
606.7511	50.21	
1220.951	50.32	
581.3349	50.35	
936.3973	50.37	
716.2756	50.41	
1636.4852	50.41	
1200.975	50.42	
998.4428	50.44	
730.2727	50.52	
385.0864	50.57	
538.3207	50.66	
771.1431	50.89	
881.4143	50.94	
1409.5942	50.96	
1021.4774	51.02	
1075.5152	51.02	
1882.8329	51.14	
968.4364	51.22	
1174.1339	51.23	
611.0816	51.28	
216.0986	51.29	
1159.8994	51.4	
905.5064	51.45	
561.2361	51.49	
948.3603	51.54	
327.11	51.57	
1424.6533	51.65	
717.3548	51.78	
505.2199	51.81	
683.2793	51.81	
622.3522	51.82	
1115.5284	51.82	
807.0827	52.03	
1321.5694	52.03	
929.4644	52.07	
1084.9605	52.12	
788.8667	52.16	
1193.3223	52.22	
1139.4934	52.26	
2481.7929	52.27	
359.2016	52.34	
1012.3402	52.54	
1352.6323	52.57	
1598.5894	52.69	
308.1089	52.85	
630.2733	52.89	
855.3822	53.01	
501.165	53.02	
1215.5519	53.02	
323.1223	53.05	
1470.8402	53.06	
525.1702	53.12	
1305.6696	53.12	
198.0703	53.2	
693.3714	53.22	
744.9145	53.29	
331.1552	53.32	
213.0662	53.36	
438.2029	53.4	
1537.1947	53.4	
900.447	53.44	
1290.5824	53.65	
712.3878	53.69	
739.3818	53.7	
1026.489	53.73	
1085.5345	53.78	
627.2909	53.82	
1528.4992	53.9	
694.2361	53.92	
1239.5175	53.97	
648.258	54.01	
1323.5659	54.04	
918.3667	54.06	
737.8812	54.12	
1452.7128	54.18	
455.2323	54.23	
169.1319	54.27	
444.2451	54.35	
262.1374	54.52	
1066.5327	54.57	
993.9373	54.61	
676.9348	54.75	
1712.2627	54.78	
736.711	55	
1131.5117	55	
549.2462	55.01	
1893.4143	55.26	
635.3339	55.31	
1181.4534	55.33	
755.3726	55.35	
589.7331	55.4	
293.1927	55.46	
1117.0181	55.48	
926.4224	55.5	
499.191	55.61	
995.9475	55.61	
1645.7419	55.72	
1120.882	55.84	
919.435	55.88	
1047.4909	56.03	
130.2426	56.11	
216.0743	56.17	
1628.6297	56.17	
431.2093	56.2	
1747.814	56.47	
1149.0362	56.48	
1730.0264	56.56	
1280.5623	56.88	
523.1585	56.9	
837.3987	56.9	
766.2651	57	
1538.0659	57.01	
1742.9118	57.01	
1206.2874	57.03	
1189.5775	57.06	
490.2155	57.07	
218.0928	57.11	
471.2128	57.14	
990.8793	57.14	
480.252	57.22	
1709.4019	57.25	
462.2153	57.28	
482.1816	57.37	
812.3346	57.39	
611.6916	57.41	
661.267	57.41	
1303.3917	57.46	
493.2128	57.66	
982.9446	57.85	
827.3481	57.88	
1690.4168	57.89	
1709.2021	58.01	
361.154	58.05	
1627.1221	58.05	
1423.3103	58.08	
1277.5243	58.12	
1377.5801	58.28	
1706.0005	58.29	
944.3861	58.37	
1470.6674	58.44	
329.1304	58.45	
1329.1436	58.47	
524.2331	58.56	
473.2279	58.57	
220.142	58.58	
569.2568	58.6	
260.6722	58.68	
171.0761	58.75	
404.1708	58.8	
674.2045	58.94	
701.2806	59.03	
443.1744	59.09	
1627.5908	59.12	
939.4032	59.3	
585.2195	59.33	
2103.951	59.36	
126.0334	59.57	
1039.4632	59.57	
487.2445	59.69	
1078.9763	59.92	
676.256	60	
729.3288	60.01	
1495.6203	60.01	
1831.1572	60.02	
847.4823	60.17	
784.3643	60.18	
530.2898	60.23	
1132.0116	60.41	
1178.615	60.5	
1196.049	60.64	
1234.3003	60.69	
2090.9534	60.69	
2147.9315	60.73	
689.3256	60.78	
508.3018	61	
776.3326	61	
1578.759	61.04	
1165.0351	61.05	
215.0437	61.17	
267.1647	61.17	
1470.1874	61.2	
1629.7817	61.56	
631.1403	61.62	
1131.0195	61.64	
185.1294	62	
1283.5792	62	
1543.7283	62	
512.237	62.02	
1312.0845	62.02	
1511.5819	62.02	
1013.948	62.12	
449.2179	62.17	
1950.9172	62.22	
731.2953	62.34	
835.515	62.41	
737.2326	62.45	
1448.6285	62.45	
976.5327	62.56	
1475.7198	62.57	
1396.5796	62.76	
1483.6857	62.81	
914.2692	62.91	
1167.0575	62.91	
1362.5797	63.02	
506.2435	63.06	
556.2423	63.09	
1505.351	63.09	
1438.6715	63.11	
413.2605	63.17	
816.3536	63.41	
351.2037	63.44	
1086.4474	63.47	
213.103	63.53	
326.1473	63.53	
1083.9811	63.53	
469.1378	63.57	
1780.8167	63.6	
207.0743	63.89	
1011.4939	63.89	
1146.5314	64	
400.1529	64.02	
1017.3916	64.03	
1226.4935	64.04	
1511.6674	64.07	
236.0813	64.11	
500.2331	64.52	
1692.8	64.75	
654.1979	64.96	
1495.6831	64.99	
419.1271	65.01	
644.2787	65.02	
737.0599	65.03	
630.2195	65.12	
969.4488	65.16	
1514.7274	65.2	
455.2935	65.22	
1489.5804	65.27	
992.7978	65.41	
320.141	65.58	
1537.7182	65.64	
640.2432	65.69	
1353.5125	65.84	
360.1464	65.97	
1095.0011	66	
614.3946	66.01	
112.0205	66.07	
528.1776	66.08	
408.1822	66.32	
469.1618	66.4	
475.205	66.43	
160.7	66.46	
752.3972	66.49	
183.0592	66.65	
394.122	66.67	
1618.9455	66.68	
1564.7097	66.71	
595.2125	66.76	
1055.4692	66.92	
1018.4115	67	
1113.4928	67	
1342.5769	67.1	
1406.6419	67.15	
1043.9598	67.17	
1279.0435	67.24	
921.9418	67.28	
698.3028	67.29	
1391.5481	67.33	
1136.5964	67.45	
1479.6582	67.8	
908.3604	67.91	
1219.4204	68	
381.1892	68.11	
1451.6588	68.14	
542.1803	68.32	
463.2336	68.43	
891.4771	68.44	
399.1407	68.45	
1641.754	68.54	
1242.6053	68.68	
104.0512	68.81	
1052.3618	68.85	
990.4528	68.89	
623.2773	69	
451.14	69.01	
473.1828	69.05	
265.1356	69.26	
106.0307	69.45	
1767.7782	69.85	
1068.9922	70	
839.3511	70.01	
1053.4696	70.02	
211.18	70.03	
522.1771	70.03	
1589.7451	70.07	
1406.4732	70.24	
188.0704	70.47	
738.3432	70.5	
465.1909	70.6	
156.0445	70.62	
237.1318	70.8	
208.1034	70.81	
1020.4909	70.84	
498.2141	70.86	
612.369	71.04	
1196.9861	71.07	
1196.2754	71.22	
1515.145	71.35	
1110.9751	71.57	
757.3015	71.58	
1978.6932	71.63	
250.0863	71.67	
391.1402	71.84	
1252.4983	71.88	
1374.6966	72	
627.3326	72.05	
1626.3816	72.46	
589.1607	72.81	
358.1227	72.92	
1456.0285	72.98	
358.1606	73	
1529.517	73.04	
1662.7756	73.38	
293.0965	73.41	
389.1831	73.56	
1326.5424	73.62	
442.1161	73.76	
1109.4871	73.92	
319.1377	73.93	
1333.5993	74	
688.2927	74.01	
681.9593	74.08	
438.1403	74.12	
490.2451	74.12	
824.3708	74.17	
540.2503	74.22	
811.3709	74.44	
940.9353	74.53	
309.1517	74.64	
2119.9854	75.01	
1347.2655	75.03	
323.1617	75.11	
475.242	75.25	
702.3104	75.39	
1042.5607	75.45	
516.1526	75.51	
634.2712	75.76	
1648.7681	75.83	
1234.6286	75.94	
364.0998	76	
700.296	76.12	
1325.9884	76.16	
1397.6327	76.17	
752.3522	76.23	
406.1529	76.36	
526.2255	76.37	
1544.7013	76.37	
1011.9354	76.5	
1186.4243	76.53	
1015.4773	76.57	
1202.4895	76.8	
316.1086	77.01	
749.4165	77.09	
1292.6029	77.1	
294.1568	77.12	
549.2784	77.15	
709.3657	77.22	
1057.3326	77.24	
1047.9804	77.52	
277.1326	77.69	
1261.5439	77.77	
797.9234	78.02	
736.6069	78.03	
663.2414	78.04	
1496.6696	78.16	
1716.0482	78.16	
947.4108	78.22	
139.0822	78.24	
1168.5074	78.72	
1088.9852	78.76	
179.0795	78.93	
352.1736	78.96	
833.3981	79	
1499.7058	79	
311.202	79.09	
246.1172	79.26	
1159.051	79.35	
747.2444	79.36	
872.363	79.48	
692.3079	80	
901.5389	80.08	
1289.6329	80.13	
1527.3369	80.16	
439.1789	80.19	
1674.7363	80.25	
127.0835	80.41	
736.582	80.43	
685.799	80.63	
374.2179	81.08	
1176.5443	81.08	
1158.4497	81.25	
245.096	81.42	
1672.7383	81.52	
1004.9721	81.53	
393.2498	81.67	
631.2069	81.68	
500.1325	81.76	
257.1445	81.83	
956.9573	81.86	
1253.5732	82.03	
147.0752	82.16	
1169.5915	82.41	
255.0878	82.76	
1211.2053	83.09	
369.1289	83.34	
2202.9278	83.42	
407.1297	83.71	
666.2823	83.82	
1061.4907	84.06	
253.0969	84.4	
695.2908	84.7	
1092.5057	84.82	
1446.6986	84.83	
3144.4346	84.84	
349.1662	84.85	
991.4749	85.12	
292.1653	85.26	
408.126	85.62	
352.1427	85.73	
921.4129	86.05	
821.3796	86.09	
348.1827	86.18	
1372.3614	86.23	
209.0937	86.48	
276.1314	86.54	
305.156	86.68	
1636.0925	86.72	
1038.4822	87.03	
420.2544	87.04	
677.2579	87.63	
225.0659	88.02	
461.1914	88.04	
505.7277	88.21	
876.4274	88.22	
1037.4743	88.27	
875.3697	88.35	
529.2614	88.46	
509.298	88.63	
678.3071	88.76	
448.1652	88.77	
1168.4684	88.84	
539.2604	89	
1761.8451	89	
1150.45	89.12	
650.2686	89.13	
791.3946	89.37	
567.2302	89.38	
536.0589	89.53	
298.0815	89.89	
353.1222	90	
972.959	90	
1491.6548	90.12	
252.1305	90.44	
805.3426	90.72	
774.3235	90.79	
1489.6654	91.06	
1624.6062	91.09	
1375.6097	91.34	
2119.9378	91.43	
1673.7328	91.65	
1149.5377	91.67	
1180.013	91.81	
322.1642	92.16	
974.5084	92.22	
1146.0166	92.3	
764.2293	92.31	
870.3607	92.35	
528.2165	93.01	
288.1146	93.02	
1246.6415	93.03	
1157.8112	93.05	
851.3011	93.09	
979.7552	93.1	
1527.7894	93.18	
1180.7124	93.26	
1353.6676	93.68	
589.2771	93.89	
1083.7795	93.97	
719.3804	94.01	
1375.1964	94.02	
532.2262	94.04	
407.2583	94.09	
1136.3179	94.78	
775.3171	94.81	
315.153	94.86	
766.3708	95	
1099.4914	95.01	
765.1149	95.03	
1358.6674	95.04	
506.1383	95.24	
1060.9681	95.34	
706.2654	95.53	
1514.7754	95.63	
1335.5466	95.9	
510.2785	96	
589.1904	96	
560.2405	96.02	
1025.8402	96.02	
581.2494	96.03	
443.1974	96.07	
735.3242	96.14	
356.0012	96.18	
1588.7481	96.24	
1527.5807	96.5	
898.4653	96.56	
1146.3586	96.66	
278.1492	97	
707.2983	97.13	
846.2874	97.25	
1123.9994	97.32	
477.2461	97.44	
941.6211	97.44	
564.2355	97.77	
388.1424	97.98	
947.8788	98.09	
157.1332	98.45	
740.3244	98.61	
660.2882	98.97	
1163.023	99.01	
200.0511	99.16	
1137.0155	99.64	
2424.5091	99.74	
1525.5283	100	
278.1094	100.26	
381.1538	100.56	
1300.5931	100.62	
354.1655	100.86	
467.1742	100.96	
1412.6046	101	
850.4192	101.1	
648.3254	101.17	
285.1179	101.35	
1025.4227	101.48	
1580.7383	101.64	
1038.9471	101.95	
1597.7585	102.32	
807.3957	102.41	
667.2653	102.78	
1627.7995	103	
476.1858	103.05	
1436.3757	103.22	
713.308	103.32	
1396.6473	103.34	
584.2302	103.72	
773.8524	103.76	
709.3029	104.06	
428.2259	104.25	
339.1791	104.31	
524.1892	104.4	
509.2439	104.48	
1626.1259	104.82	
722.3277	104.88	
1881.8743	105.05	
141.103	105.28	
1078.5558	105.6	
770.2867	105.63	
336.7052	106.26	
256.0779	106.32	
1124.5219	106.41	
1511.6198	106.53	
1154.4979	106.56	
153.0637	106.78	
1136.4977	106.88	
1351.5716	107.23	
343.0953	107.52	
705.2789	107.52	
391.1872	107.91	
958.4972	108.11	
426.2091	108.15	
618.2967	108.27	
562.2472	108.46	
322.0817	109.02	
294.1233	109.12	
440.1433	109.22	
546.2597	109.33	
663.2669	109.39	
1032.4923	109.85	
1428.6169	109.89	
112.0401	109.92	
438.1649	110.2	
1087.9545	110.2	
371.1797	110.28	
638.3055	110.3	
395.1429	110.33	
762.3891	110.42	
518.2057	110.77	
541.3291	111.31	
154.0683	111.33	
370.1257	111.34	
1381.571	111.63	
567.279	111.69	
307.1487	112.31	
662.2749	112.33	
292.1082	112.67	
383.1402	112.92	
1677.1355	113.11	
1447.708	113.31	
1046.9788	113.44	
1106.5796	113.47	
1628.7519	113.69	
280.106	114.03	
420.2295	114.6	
644.2157	114.8	
436.1532	115	
195.073	115.14	
1852.7503	115.29	
1051.9714	115.39	
1274.5295	115.42	
1107.546	115.49	
570.2488	115.72	
1001.9106	115.88	
1230.5728	115.94	
1151.009	116.08	
425.1789	116.12	
149.0687	116.18	
369.1912	116.25	
298.1577	116.35	
1057.9909	116.72	
662.3021	117.02	
1106.5445	117.06	
264.0747	117.4	
350.1227	117.52	
596.2207	118.04	
1128.458	118.08	
622.249	118.19	
1181.5373	119	
437.2105	119.02	
979.9508	119.41	
427.1388	119.44	
964.459	120.01	
724.3206	120.04	
801.3625	120.29	
1474.6919	120.36	
1628.056	121.18	
967.9074	121.52	
1043.4588	122.13	
1259.0558	122.21	
400.1963	122.56	
1171.5426	122.78	
1000.3838	122.88	
2022.9352	123.4	
260.1019	123.47	
513.2402	123.92	
519.2384	123.96	
803.3594	124.05	
592.2792	124.17	
1079.9903	124.55	
333.1674	124.67	
1707.6043	124.78	
978.5033	125	
423.1112	125.17	
2087.9882	125.32	
254.0991	125.35	
773.3961	125.78	
497.1915	125.91	
1177.0466	126	
237.167	126.01	
441.2455	126.02	
364.1745	126.87	
1462.6433	127.14	
981.4372	127.24	
296.1344	128.03	
154.0284	128.17	
1710.2699	128.25	
681.1842	128.42	
480.2117	129.02	
185.1084	129.33	
865.4005	129.52	
716.3186	129.79	
1276.6115	129.87	
978.9375	130.18	
524.1684	130.3	
267.1126	130.94	
441.1581	131.3	
1452.6465	131.33	
1277.6277	131.69	
1679.7969	132.29	
1129.9906	132.64	
575.198	133.21	
1145.513	133.51	
628.2841	133.62	
312.1319	133.63	
368.1763	134	
851.8486	134.08	
1352.5852	134.13	
1415.6528	135.34	
177.0625	135.65	
1164.0168	136.04	
476.2112	136.07	
1037.9728	136.64	
363.1138	136.93	
1114.504	137.33	
452.221	137.84	
131.0664	138.09	
1124.4894	138.46	
594.2126	139.02	
270.1882	139.19	
482.206	139.26	
735.2928	139.53	
675.2739	139.67	
850.3805	139.88	
1195.6274	140.11	
268.1449	140.41	
452.1738	140.41	
707.236	140.72	
1154.8395	141.6	
327.1463	142.02	
1019.9539	142.02	
1177.6218	143.09	
1510.6819	143.21	
845.3249	143.35	
1188.259	143.72	
2118.9411	145.48	
517.215	145.71	
1083.483	147	
492.2161	147.12	
385.1269	148	
1979.9009	148.06	
962.9447	148.74	
766.4187	149.09	
255.1127	149.13	
510.2338	150.24	
181.1291	150.85	
464.1991	151	
689.2803	151.22	
263.1481	151.25	
1498.7035	151.33	
349.1321	151.41	
632.282	151.64	
898.3657	151.68	
711.3894	152.8	
820.3943	153.02	
544.1633	153.89	
423.1758	154.16	
452.1313	154.32	
249.1411	154.67	
852.3321	156.01	
551.7432	157	
991.2559	157.26	
580.256	157.44	
1596.7869	157.49	
786.2916	158.01	
1187.0065	158.56	
1288.5752	158.75	
616.2543	158.86	
507.2806	159.7	
489.223	160.2	
392.1716	160.32	
868.3787	160.45	
849.3723	160.85	
194.0985	160.95	
628.1618	161.21	
442.2144	161.22	
794.4316	161.82	
413.1677	162.09	
1164.5424	162.62	
612.2385	163.04	
288.1504	163.73	
280.157	164.32	
555.2572	164.4	
312.0999	164.98	
625.2789	165.18	
248.1377	165.21	
577.2543	165.63	
596.2642	165.67	
748.3115	166	
1121.9958	167.44	
789.3356	167.46	
862.4033	167.68	
1625.6575	168.26	
240.0805	168.39	
640.2853	169.4	
1288.6418	170.06	
722.3578	170.2	
1122.5036	170.71	
602.2867	171.66	
385.2002	171.79	
826.4081	173.17	
284.1996	173.22	
1637.6934	173.38	
1216.2837	174.33	
1125.0423	174.34	
1351.6279	174.34	
542.2241	175.41	
1083.556	176.58	
934.4458	177.37	
410.1793	177.4	
863.3205	177.94	
187.0868	178.78	
484.255	180.06	
1324.5808	180.12	
703.2664	180.24	
250.1168	180.86	
1093.4576	181.73	
423.1475	182.38	
178.0981	183.79	
951.7199	183.96	
282.1124	185.72	
359.1508	187.29	
239.0816	188.17	
1291.9743	189.26	
550.2436	189.28	
595.2698	189.44	
359.0481	189.64	
381.1224	189.98	
290.1123	190.12	
416.1761	190.12	
232.1133	193.39	
521.2157	194	
1608.7457	194.07	
107.0594	194.42	
1139.0334	195.56	
264.097	195.73	
551.2055	195.73	
869.3656	196.6	
1093.4874	197.01	
1087.5003	199.05	
380.1375	199.41	
287.1183	200	
155.0801	200.69	
679.2963	201.8	
236.1017	202.08	
1411.6664	202.85	
170.0591	203.37	
691.3076	203.52	
996.4307	204.19	
422.1825	204.31	
750.3024	204.37	
463.177	204.59	
1195.5567	204.59	
578.1971	205.2	
339.199	206.17	
460.1666	206.67	
718.3064	208.25	
694.2869	209.64	
153.1029	210.03	
436.2037	211.14	
590.2524	211.18	
1201.5051	211.31	
564.2698	212.14	
1158.0335	213.22	
113.0693	213.33	
686.226	213.37	
619.2839	213.46	
157.0968	213.76	
185.0365	213.9	
635.2647	214.29	
598.2939	214.45	
694.333	215.93	
1402.0076	216.53	
125.0697	217.22	
892.4751	218.31	
1353.5694	220.33	
324.1354	221.03	
353.1587	223.04	
350.1645	223.32	
775.8481	224	
407.1681	224.79	
1059.2463	224.89	
1689.7765	225.01	
875.4455	225.35	
845.3735	225.64	
372.172	225.66	
1579.7221	225.85	
254.1502	226.06	
379.175	226.12	
1978.9014	227.03	
892.4079	227.33	
223.1156	228.29	
194.0254	228.59	
410.2362	228.79	
183.1064	228.87	
295.1359	229.71	
1490.6582	233.41	
1414.6472	236.33	
426.1438	238.01	
789.899	238.92	
456.223	239.25	
203.0806	239.57	
1130.512	242.72	
507.1998	244.08	
339.1115	244.36	
1507.6793	244.86	
649.3073	246.47	
227.0823	246.78	
499.2314	247.06	
430.1911	248.5	
846.3833	250	
647.307	250.96	
886.3931	251.45	
270.0889	253.07	
592.2289	254.84	
1779.833	254.92	
357.1544	256.56	
365.0968	256.78	
1441.0265	256.97	
606.2444	257.55	
817.3332	258.46	
470.1825	258.5	
479.2072	259.72	
723.3232	260.93	
181.096	261.22	
735.3699	261.41	
310.1181	262	
896.3848	262.68	
370.1573	262.69	
356.1478	263.92	
819.3936	267.55	
298.1236	268.09	
1177.52	270.65	
538.2587	272.64	
468.1687	273.09	
411.2045	273.11	
1080.1663	273.23	
609.2752	275.47	
1051.4758	275.47	
1163.5312	276.25	
1104.5395	279.93	
199.0934	281.38	
1606.7482	281.98	
1045.985	284.44	
366.1893	285.67	
185.0726	291.04	
378.1785	291.19	
226.1342	294.52	
1172.0423	296.93	
624.2607	299.27	
721.3419	300.22	
466.1771	301.71	
547.2049	303.18	
450.1786	304.16	
793.3551	304.6	
183.0929	305.11	
1092.9865	306.88	
1102.0057	312.75	
210.1207	313.64	
612.317	315.26	
132.0781	316.09	
211.102	321.85	
566.2245	323.67	
846.3502	328	
790.3704	332.51	
458.1884	335.15	
750.332	338.95	
1060.4997	339.46	
227.098	340.97	
209.1216	347.05	
468.2234	349.6	
385.1727	350.66	
579.2455	352.89	
284.1047	364.02	
271.1227	366.61	
199.0527	368.81	
1691.7802	369.79	
396.1665	370.07	
734.2925	375.49	
481.1897	377.99	
324.1029	384.27	
766.3246	385.99	
1116.49	386.86	
256.11	386.95	
197.1066	394.08	
302.15	395.15	
537.2306	396.84	
553.2248	398.72	
282.0894	400.71	
1082.9991	402.76	
1019.4727	405.67	
342.129	410.45	
411.1483	414.79	
515.2068	418.22	
296.1051	423.5	
367.1424	426.5	
554.2529	429.92	
508.1986	433.5	
244.1102	438.88	
206.0919	446.7	
1370.6009	448.83	
1497.6952	449.43	
406.2057	450.69	
836.3914	454.22	
1626.7651	455.86	
746.3052	456.29	
1469.6767	460.19	
384.2022	473.32	
129.1013	474.27	
1709.8063	478.46	
398.1491	483.47	
552.2196	498.11	
454.2096	509.92	
167.08	520.5	
1046.4871	523.36	
440.1973	526.02	
989.9618	528.85	
173.0766	533.19	
264.1343	533.61	
1101.5125	538.02	
114.0367	546.38	
211.1228	554.89	
212.1383	558.07	
393.1611	566.61	
651.2558	585.16	
284.1371	598.88	
1527.6971	603.9	
478.181	606.02	
424.1947	618.94	
920.4098	629.15	
1059.9759	633.29	
1173.0408	635.57	
1509.675	662.88	
1186.5293	665.71	
566.2756	669.86	
737.3211	684.4	
527.2063	691.2	
593.2152	701.05	
1185.5369	703.52	
654.2903	704.12	
1186.033	712.03	
637.2901	712.16	
665.2839	716.65	
897.3624	722.69	
225.1036	736.82	
111.0541	747.57	
664.2659	751.31	
1778.8364	765.88	
915.3868	780.06	
1690.7722	803.04	
239.1203	827.13	
626.2745	835.68	
496.2032	860.7	
1607.7375	875.08	
477.1891	887.26	
256.1439	910.74	
507.2336	917.32	
444.1678	923.05	
201.069	931.04	
258.0884	939.04	
608.2641	956.13	
387.1506	1007.19	
677.3068	1018.18	
412.1652	1036.11	
818.3636	1042.86	
321.1561	1094.5	
384.1701	1126.3	
583.2514	1142.63	
313.1318	1147.91	
541.2233	1151.5	
242.129	1166.28	
594.2706	1174.54	
1468.6736	1193.84	
115.086	1210.85	
1172.5491	1212.36	
792.3483	1248.83	
1508.6739	1262.67	
130.0643	1267.17	
636.2581	1317.92	
682.2841	1370.57	
611.2499	1387.63	
367.1767	1466.72	
693.2822	1474.22	
1369.6018	1502.6	
719.2981	1565.09	
1180.5438	1570.83	
1181.042	1784.14	
272.1058	1834.69	
720.3275	1881.32	
467.2079	1946.23	
341.1263	1964.3	
864.3909	1986.74	
835.3881	2115.89	
1195.0402	2430.49	
355.1431	2635.36	
565.2234	2736.31	
159.0904	2747.05	
238.1174	2783.44	
747.2926	2851.31	
914.3837	3082.02	
224.1028	3114.8	
578.2391	3121.67	
653.2873	3164.09	
1194.5397	3231.92	
270.1238	3416.94	
736.3228	4409.07	
1708.8032	4527.02	
765.3219	4778.58	
1625.7665	5474.85	
863.3856	6166.78	
495.2019	6843.82	
1526.699	7404.55	
582.2495	7482.4	
610.2443	8182.19	
681.282	8598.14	
1707.8026	10489.71	
1624.7632	12814.06	
1525.6971	21944.9	
764.3178	22116.14	

